[I 2024-07-08 21:07:01,125] A new study created in memory with name: no-name-2fce4595-1893-44fe-87ef-12d5c3f6e4d6
Seed set to 42
  0%|          | 0/300 [00:00<?, ?it/s]
Train: 0.5672 | Test: 0.4726 | Test metric: 0.5117 | Dataset: gs-lf:   0%|          | 0/300 [00:01<?, ?it/s]
Train: 0.0995 | Test: 0.1106 | Test metric: 0.8470 | Dataset: gs-lf:  40%|████      | 120/300 [03:37<05:15,  1.75s/it]
Train: 0.0995 | Test: 0.1106 | Test metric: 0.8470 | Dataset: gs-lf:  40%|████      | 121/300 [03:37<05:13,  1.75s/it]
Train: 0.0997 | Test: 0.1091 | Test metric: 0.8477 | Dataset: gs-lf:  40%|████      | 121/300 [03:39<05:13,  1.75s/it]
Train: 0.0997 | Test: 0.1091 | Test metric: 0.8477 | Dataset: gs-lf:  41%|████      | 122/300 [03:39<05:11,  1.75s/it]
Train: 0.0995 | Test: 0.1097 | Test metric: 0.8471 | Dataset: gs-lf:  41%|████      | 122/300 [03:41<05:11,  1.75s/it]
Train: 0.0995 | Test: 0.1097 | Test metric: 0.8471 | Dataset: gs-lf:  41%|████      | 123/300 [03:41<05:09,  1.75s/it]
Train: 0.0996 | Test: 0.1109 | Test metric: 0.8463 | Dataset: gs-lf:  41%|████      | 123/300 [03:43<05:09,  1.75s/it]
Train: 0.0996 | Test: 0.1109 | Test metric: 0.8463 | Dataset: gs-lf:  41%|████▏     | 124/300 [03:43<05:07,  1.74s/it]
Train: 0.0995 | Test: 0.1103 | Test metric: 0.8478 | Dataset: gs-lf:  41%|████▏     | 124/300 [03:44<05:07,  1.74s/it]
Train: 0.0995 | Test: 0.1103 | Test metric: 0.8478 | Dataset: gs-lf:  42%|████▏     | 125/300 [03:44<05:05,  1.75s/it]
Train: 0.0995 | Test: 0.1081 | Test metric: 0.8483 | Dataset: gs-lf:  42%|████▏     | 125/300 [03:46<05:05,  1.75s/it]
Train: 0.0995 | Test: 0.1081 | Test metric: 0.8483 | Dataset: gs-lf:  42%|████▏     | 126/300 [03:46<05:05,  1.76s/it]
Train: 0.0994 | Test: 0.1084 | Test metric: 0.8482 | Dataset: gs-lf:  42%|████▏     | 126/300 [03:48<05:05,  1.76s/it]
Train: 0.0994 | Test: 0.1084 | Test metric: 0.8482 | Dataset: gs-lf:  42%|████▏     | 127/300 [03:48<05:04,  1.76s/it]
Train: 0.0993 | Test: 0.1097 | Test metric: 0.8489 | Dataset: gs-lf:  42%|████▏     | 127/300 [03:50<05:04,  1.76s/it]
Train: 0.0993 | Test: 0.1097 | Test metric: 0.8489 | Dataset: gs-lf:  43%|████▎     | 128/300 [03:50<05:02,  1.76s/it]
Train: 0.0992 | Test: 0.1091 | Test metric: 0.8490 | Dataset: gs-lf:  43%|████▎     | 128/300 [03:51<05:02,  1.76s/it]
Train: 0.0992 | Test: 0.1091 | Test metric: 0.8490 | Dataset: gs-lf:  43%|████▎     | 129/300 [03:51<05:00,  1.76s/it]
Train: 0.0993 | Test: 0.1083 | Test metric: 0.8501 | Dataset: gs-lf:  43%|████▎     | 129/300 [03:53<05:00,  1.76s/it]
Train: 0.0993 | Test: 0.1083 | Test metric: 0.8501 | Dataset: gs-lf:  43%|████▎     | 130/300 [03:53<04:57,  1.75s/it]
Train: 0.0990 | Test: 0.1060 | Test metric: 0.8508 | Dataset: gs-lf:  43%|████▎     | 130/300 [03:55<04:57,  1.75s/it]
Train: 0.0990 | Test: 0.1060 | Test metric: 0.8508 | Dataset: gs-lf:  44%|████▎     | 131/300 [03:55<04:56,  1.75s/it]
Train: 0.0991 | Test: 0.1067 | Test metric: 0.8498 | Dataset: gs-lf:  44%|████▎     | 131/300 [03:57<04:56,  1.75s/it]
Train: 0.0991 | Test: 0.1067 | Test metric: 0.8498 | Dataset: gs-lf:  44%|████▍     | 132/300 [03:57<04:54,  1.75s/it]
Train: 0.0991 | Test: 0.1096 | Test metric: 0.8495 | Dataset: gs-lf:  44%|████▍     | 132/300 [03:58<04:54,  1.75s/it]
Train: 0.0991 | Test: 0.1096 | Test metric: 0.8495 | Dataset: gs-lf:  44%|████▍     | 133/300 [03:58<04:52,  1.75s/it]
Train: 0.0986 | Test: 0.1089 | Test metric: 0.8500 | Dataset: gs-lf:  44%|████▍     | 133/300 [04:00<04:52,  1.75s/it]
Train: 0.0986 | Test: 0.1089 | Test metric: 0.8500 | Dataset: gs-lf:  45%|████▍     | 134/300 [04:00<04:51,  1.75s/it]
Train: 0.0989 | Test: 0.1097 | Test metric: 0.8499 | Dataset: gs-lf:  45%|████▍     | 134/300 [04:02<04:51,  1.75s/it]
Train: 0.0989 | Test: 0.1097 | Test metric: 0.8499 | Dataset: gs-lf:  45%|████▌     | 135/300 [04:02<04:48,  1.75s/it]
Train: 0.0988 | Test: 0.1074 | Test metric: 0.8510 | Dataset: gs-lf:  45%|████▌     | 135/300 [04:04<04:48,  1.75s/it]
Train: 0.0988 | Test: 0.1074 | Test metric: 0.8510 | Dataset: gs-lf:  45%|████▌     | 136/300 [04:04<04:48,  1.76s/it]
Train: 0.0990 | Test: 0.1093 | Test metric: 0.8501 | Dataset: gs-lf:  45%|████▌     | 136/300 [04:06<04:48,  1.76s/it]
Train: 0.0990 | Test: 0.1093 | Test metric: 0.8501 | Dataset: gs-lf:  46%|████▌     | 137/300 [04:06<04:47,  1.76s/it]
Train: 0.0986 | Test: 0.1095 | Test metric: 0.8502 | Dataset: gs-lf:  46%|████▌     | 137/300 [04:07<04:47,  1.76s/it]
Train: 0.0986 | Test: 0.1095 | Test metric: 0.8502 | Dataset: gs-lf:  46%|████▌     | 138/300 [04:07<04:44,  1.76s/it]
Train: 0.0985 | Test: 0.1099 | Test metric: 0.8505 | Dataset: gs-lf:  46%|████▌     | 138/300 [04:09<04:44,  1.76s/it]
Train: 0.0985 | Test: 0.1099 | Test metric: 0.8505 | Dataset: gs-lf:  46%|████▋     | 139/300 [04:09<04:44,  1.77s/it]
Train: 0.0985 | Test: 0.1092 | Test metric: 0.8503 | Dataset: gs-lf:  46%|████▋     | 139/300 [04:11<04:44,  1.77s/it]
Train: 0.0985 | Test: 0.1092 | Test metric: 0.8503 | Dataset: gs-lf:  47%|████▋     | 140/300 [04:11<04:42,  1.77s/it]
Train: 0.0986 | Test: 0.1101 | Test metric: 0.8512 | Dataset: gs-lf:  47%|████▋     | 140/300 [04:13<04:42,  1.77s/it]
Train: 0.0986 | Test: 0.1101 | Test metric: 0.8512 | Dataset: gs-lf:  47%|████▋     | 141/300 [04:13<04:40,  1.76s/it]
Train: 0.0986 | Test: 0.1079 | Test metric: 0.8511 | Dataset: gs-lf:  47%|████▋     | 141/300 [04:14<04:40,  1.76s/it]
Train: 0.0986 | Test: 0.1079 | Test metric: 0.8511 | Dataset: gs-lf:  47%|████▋     | 142/300 [04:14<04:37,  1.76s/it]
Train: 0.0985 | Test: 0.1084 | Test metric: 0.8516 | Dataset: gs-lf:  47%|████▋     | 142/300 [04:16<04:37,  1.76s/it]
Train: 0.0985 | Test: 0.1084 | Test metric: 0.8516 | Dataset: gs-lf:  48%|████▊     | 143/300 [04:16<04:35,  1.75s/it]
Train: 0.0984 | Test: 0.1077 | Test metric: 0.8519 | Dataset: gs-lf:  48%|████▊     | 143/300 [04:18<04:35,  1.75s/it]
Train: 0.0984 | Test: 0.1077 | Test metric: 0.8519 | Dataset: gs-lf:  48%|████▊     | 144/300 [04:18<04:33,  1.75s/it]
Train: 0.0983 | Test: 0.1070 | Test metric: 0.8512 | Dataset: gs-lf:  48%|████▊     | 144/300 [04:20<04:33,  1.75s/it]
Train: 0.0983 | Test: 0.1070 | Test metric: 0.8512 | Dataset: gs-lf:  48%|████▊     | 145/300 [04:20<04:32,  1.76s/it]
Train: 0.0986 | Test: 0.1089 | Test metric: 0.8517 | Dataset: gs-lf:  48%|████▊     | 145/300 [04:21<04:32,  1.76s/it]
Train: 0.0986 | Test: 0.1089 | Test metric: 0.8517 | Dataset: gs-lf:  49%|████▊     | 146/300 [04:21<04:30,  1.76s/it]
Train: 0.0983 | Test: 0.1077 | Test metric: 0.8521 | Dataset: gs-lf:  49%|████▊     | 146/300 [04:23<04:30,  1.76s/it]
Train: 0.0983 | Test: 0.1077 | Test metric: 0.8521 | Dataset: gs-lf:  49%|████▉     | 147/300 [04:23<04:28,  1.76s/it]
Train: 0.0985 | Test: 0.1090 | Test metric: 0.8522 | Dataset: gs-lf:  49%|████▉     | 147/300 [04:25<04:28,  1.76s/it]
Train: 0.0985 | Test: 0.1090 | Test metric: 0.8522 | Dataset: gs-lf:  49%|████▉     | 148/300 [04:25<04:26,  1.75s/it]
Train: 0.0982 | Test: 0.1082 | Test metric: 0.8524 | Dataset: gs-lf:  49%|████▉     | 148/300 [04:27<04:26,  1.75s/it]
Train: 0.0982 | Test: 0.1082 | Test metric: 0.8524 | Dataset: gs-lf:  50%|████▉     | 149/300 [04:27<04:24,  1.75s/it]
Train: 0.0979 | Test: 0.1085 | Test metric: 0.8522 | Dataset: gs-lf:  50%|████▉     | 149/300 [04:28<04:24,  1.75s/it]
Train: 0.0979 | Test: 0.1085 | Test metric: 0.8522 | Dataset: gs-lf:  50%|█████     | 150/300 [04:28<04:22,  1.75s/it]
Train: 0.0980 | Test: 0.1080 | Test metric: 0.8528 | Dataset: gs-lf:  50%|█████     | 150/300 [04:30<04:22,  1.75s/it]
Train: 0.0980 | Test: 0.1080 | Test metric: 0.8528 | Dataset: gs-lf:  50%|█████     | 151/300 [04:30<04:21,  1.76s/it]
Train: 0.0981 | Test: 0.1079 | Test metric: 0.8541 | Dataset: gs-lf:  50%|█████     | 151/300 [04:32<04:21,  1.76s/it]
Train: 0.0981 | Test: 0.1079 | Test metric: 0.8541 | Dataset: gs-lf:  51%|█████     | 152/300 [04:32<04:21,  1.77s/it]
Train: 0.0980 | Test: 0.1078 | Test metric: 0.8534 | Dataset: gs-lf:  51%|█████     | 152/300 [04:34<04:21,  1.77s/it]
Train: 0.0980 | Test: 0.1078 | Test metric: 0.8534 | Dataset: gs-lf:  51%|█████     | 153/300 [04:34<04:18,  1.76s/it]
Train: 0.0977 | Test: 0.1068 | Test metric: 0.8541 | Dataset: gs-lf:  51%|█████     | 153/300 [04:35<04:18,  1.76s/it]
Train: 0.0977 | Test: 0.1068 | Test metric: 0.8541 | Dataset: gs-lf:  51%|█████▏    | 154/300 [04:35<04:16,  1.76s/it]
Train: 0.0980 | Test: 0.1081 | Test metric: 0.8540 | Dataset: gs-lf:  51%|█████▏    | 154/300 [04:37<04:16,  1.76s/it]
Train: 0.0980 | Test: 0.1081 | Test metric: 0.8540 | Dataset: gs-lf:  52%|█████▏    | 155/300 [04:37<04:14,  1.75s/it]
Train: 0.0976 | Test: 0.1100 | Test metric: 0.8535 | Dataset: gs-lf:  52%|█████▏    | 155/300 [04:39<04:14,  1.75s/it]
Train: 0.0976 | Test: 0.1100 | Test metric: 0.8535 | Dataset: gs-lf:  52%|█████▏    | 156/300 [04:39<04:12,  1.75s/it]
Train: 0.0977 | Test: 0.1082 | Test metric: 0.8535 | Dataset: gs-lf:  52%|█████▏    | 156/300 [04:41<04:12,  1.75s/it]
Train: 0.0977 | Test: 0.1082 | Test metric: 0.8535 | Dataset: gs-lf:  52%|█████▏    | 157/300 [04:41<04:10,  1.75s/it]
Train: 0.0978 | Test: 0.1066 | Test metric: 0.8545 | Dataset: gs-lf:  52%|█████▏    | 157/300 [04:42<04:10,  1.75s/it]
Train: 0.0978 | Test: 0.1066 | Test metric: 0.8545 | Dataset: gs-lf:  53%|█████▎    | 158/300 [04:42<04:08,  1.75s/it]
Train: 0.0977 | Test: 0.1083 | Test metric: 0.8549 | Dataset: gs-lf:  53%|█████▎    | 158/300 [04:44<04:08,  1.75s/it]
Train: 0.0977 | Test: 0.1083 | Test metric: 0.8549 | Dataset: gs-lf:  53%|█████▎    | 159/300 [04:44<04:07,  1.75s/it]
Train: 0.0975 | Test: 0.1060 | Test metric: 0.8552 | Dataset: gs-lf:  53%|█████▎    | 159/300 [04:46<04:07,  1.75s/it]
Train: 0.0975 | Test: 0.1060 | Test metric: 0.8552 | Dataset: gs-lf:  53%|█████▎    | 160/300 [04:46<04:05,  1.76s/it]
Train: 0.0973 | Test: 0.1088 | Test metric: 0.8531 | Dataset: gs-lf:  53%|█████▎    | 160/300 [04:48<04:05,  1.76s/it]
Train: 0.0973 | Test: 0.1088 | Test metric: 0.8531 | Dataset: gs-lf:  54%|█████▎    | 161/300 [04:48<04:03,  1.75s/it]
Train: 0.0975 | Test: 0.1072 | Test metric: 0.8545 | Dataset: gs-lf:  54%|█████▎    | 161/300 [04:49<04:03,  1.75s/it]
Train: 0.0975 | Test: 0.1072 | Test metric: 0.8545 | Dataset: gs-lf:  54%|█████▍    | 162/300 [04:49<04:02,  1.75s/it]
Train: 0.0973 | Test: 0.1074 | Test metric: 0.8546 | Dataset: gs-lf:  54%|█████▍    | 162/300 [04:51<04:02,  1.75s/it]
Train: 0.0973 | Test: 0.1074 | Test metric: 0.8546 | Dataset: gs-lf:  54%|█████▍    | 163/300 [04:51<04:00,  1.75s/it]
Train: 0.0974 | Test: 0.1058 | Test metric: 0.8554 | Dataset: gs-lf:  54%|█████▍    | 163/300 [04:53<04:00,  1.75s/it]
Train: 0.0974 | Test: 0.1058 | Test metric: 0.8554 | Dataset: gs-lf:  55%|█████▍    | 164/300 [04:53<04:00,  1.77s/it]
Train: 0.0971 | Test: 0.1069 | Test metric: 0.8547 | Dataset: gs-lf:  55%|█████▍    | 164/300 [04:55<04:00,  1.77s/it]
Train: 0.0971 | Test: 0.1069 | Test metric: 0.8547 | Dataset: gs-lf:  55%|█████▌    | 165/300 [04:55<03:58,  1.77s/it]
Train: 0.0974 | Test: 0.1068 | Test metric: 0.8553 | Dataset: gs-lf:  55%|█████▌    | 165/300 [04:57<03:58,  1.77s/it]
Train: 0.0974 | Test: 0.1068 | Test metric: 0.8553 | Dataset: gs-lf:  55%|█████▌    | 166/300 [04:57<03:56,  1.76s/it]
Train: 0.0971 | Test: 0.1096 | Test metric: 0.8554 | Dataset: gs-lf:  55%|█████▌    | 166/300 [04:58<03:56,  1.76s/it]
Train: 0.0971 | Test: 0.1096 | Test metric: 0.8554 | Dataset: gs-lf:  56%|█████▌    | 167/300 [04:58<03:53,  1.76s/it]
Train: 0.0976 | Test: 0.1080 | Test metric: 0.8552 | Dataset: gs-lf:  56%|█████▌    | 167/300 [05:00<03:53,  1.76s/it]
Train: 0.0976 | Test: 0.1080 | Test metric: 0.8552 | Dataset: gs-lf:  56%|█████▌    | 168/300 [05:00<03:51,  1.75s/it]
Train: 0.0972 | Test: 0.1063 | Test metric: 0.8556 | Dataset: gs-lf:  56%|█████▌    | 168/300 [05:02<03:51,  1.75s/it]
Train: 0.0972 | Test: 0.1063 | Test metric: 0.8556 | Dataset: gs-lf:  56%|█████▋    | 169/300 [05:02<03:50,  1.76s/it]
Train: 0.0971 | Test: 0.1086 | Test metric: 0.8554 | Dataset: gs-lf:  56%|█████▋    | 169/300 [05:04<03:50,  1.76s/it]
Train: 0.0971 | Test: 0.1086 | Test metric: 0.8554 | Dataset: gs-lf:  57%|█████▋    | 170/300 [05:04<03:48,  1.76s/it]
Train: 0.0973 | Test: 0.1078 | Test metric: 0.8562 | Dataset: gs-lf:  57%|█████▋    | 170/300 [05:05<03:48,  1.76s/it]
Train: 0.0973 | Test: 0.1078 | Test metric: 0.8562 | Dataset: gs-lf:  57%|█████▋    | 171/300 [05:05<03:46,  1.75s/it]
Train: 0.0971 | Test: 0.1075 | Test metric: 0.8559 | Dataset: gs-lf:  57%|█████▋    | 171/300 [05:07<03:46,  1.75s/it]
Train: 0.0971 | Test: 0.1075 | Test metric: 0.8559 | Dataset: gs-lf:  57%|█████▋    | 172/300 [05:07<03:44,  1.75s/it]
Train: 0.0970 | Test: 0.1088 | Test metric: 0.8551 | Dataset: gs-lf:  57%|█████▋    | 172/300 [05:09<03:44,  1.75s/it]
Train: 0.0970 | Test: 0.1088 | Test metric: 0.8551 | Dataset: gs-lf:  58%|█████▊    | 173/300 [05:09<03:42,  1.75s/it]
Train: 0.0971 | Test: 0.1071 | Test metric: 0.8566 | Dataset: gs-lf:  58%|█████▊    | 173/300 [05:11<03:42,  1.75s/it]
Train: 0.0971 | Test: 0.1071 | Test metric: 0.8566 | Dataset: gs-lf:  58%|█████▊    | 174/300 [05:11<03:40,  1.75s/it]
Train: 0.0969 | Test: 0.1073 | Test metric: 0.8561 | Dataset: gs-lf:  58%|█████▊    | 174/300 [05:12<03:40,  1.75s/it]
Train: 0.0969 | Test: 0.1073 | Test metric: 0.8561 | Dataset: gs-lf:  58%|█████▊    | 175/300 [05:12<03:38,  1.75s/it]
Train: 0.0971 | Test: 0.1103 | Test metric: 0.8558 | Dataset: gs-lf:  58%|█████▊    | 175/300 [05:14<03:38,  1.75s/it]
Train: 0.0971 | Test: 0.1103 | Test metric: 0.8558 | Dataset: gs-lf:  59%|█████▊    | 176/300 [05:14<03:37,  1.75s/it]
Train: 0.0970 | Test: 0.1052 | Test metric: 0.8572 | Dataset: gs-lf:  59%|█████▊    | 176/300 [05:16<03:37,  1.75s/it]
Train: 0.0970 | Test: 0.1052 | Test metric: 0.8572 | Dataset: gs-lf:  59%|█████▉    | 177/300 [05:16<03:37,  1.77s/it]
Train: 0.0965 | Test: 0.1101 | Test metric: 0.8568 | Dataset: gs-lf:  59%|█████▉    | 177/300 [05:18<03:37,  1.77s/it]
Train: 0.0965 | Test: 0.1101 | Test metric: 0.8568 | Dataset: gs-lf:  59%|█████▉    | 178/300 [05:18<03:34,  1.76s/it]
Train: 0.0970 | Test: 0.1071 | Test metric: 0.8568 | Dataset: gs-lf:  59%|█████▉    | 178/300 [05:19<03:34,  1.76s/it]
Train: 0.0970 | Test: 0.1071 | Test metric: 0.8568 | Dataset: gs-lf:  60%|█████▉    | 179/300 [05:19<03:33,  1.76s/it]
Train: 0.0968 | Test: 0.1066 | Test metric: 0.8567 | Dataset: gs-lf:  60%|█████▉    | 179/300 [05:21<03:33,  1.76s/it]
Train: 0.0968 | Test: 0.1066 | Test metric: 0.8567 | Dataset: gs-lf:  60%|██████    | 180/300 [05:21<03:31,  1.76s/it]
Train: 0.0968 | Test: 0.1099 | Test metric: 0.8567 | Dataset: gs-lf:  60%|██████    | 180/300 [05:23<03:31,  1.76s/it]
Train: 0.0968 | Test: 0.1099 | Test metric: 0.8567 | Dataset: gs-lf:  60%|██████    | 181/300 [05:23<03:28,  1.76s/it]
Train: 0.0970 | Test: 0.1075 | Test metric: 0.8568 | Dataset: gs-lf:  60%|██████    | 181/300 [05:25<03:28,  1.76s/it]
Train: 0.0970 | Test: 0.1075 | Test metric: 0.8568 | Dataset: gs-lf:  61%|██████    | 182/300 [05:25<03:29,  1.77s/it]
Train: 0.0969 | Test: 0.1050 | Test metric: 0.8570 | Dataset: gs-lf:  61%|██████    | 182/300 [05:26<03:29,  1.77s/it]
Train: 0.0969 | Test: 0.1050 | Test metric: 0.8570 | Dataset: gs-lf:  61%|██████    | 183/300 [05:26<03:26,  1.77s/it]
Train: 0.0965 | Test: 0.1065 | Test metric: 0.8576 | Dataset: gs-lf:  61%|██████    | 183/300 [05:28<03:26,  1.77s/it]
Train: 0.0965 | Test: 0.1065 | Test metric: 0.8576 | Dataset: gs-lf:  61%|██████▏   | 184/300 [05:28<03:24,  1.76s/it]
Train: 0.0970 | Test: 0.1060 | Test metric: 0.8577 | Dataset: gs-lf:  61%|██████▏   | 184/300 [05:30<03:24,  1.76s/it]
Train: 0.0970 | Test: 0.1060 | Test metric: 0.8577 | Dataset: gs-lf:  62%|██████▏   | 185/300 [05:30<03:22,  1.76s/it]
Train: 0.0966 | Test: 0.1059 | Test metric: 0.8584 | Dataset: gs-lf:  62%|██████▏   | 185/300 [05:32<03:22,  1.76s/it]
Train: 0.0966 | Test: 0.1059 | Test metric: 0.8584 | Dataset: gs-lf:  62%|██████▏   | 186/300 [05:32<03:20,  1.76s/it]
Train: 0.0965 | Test: 0.1047 | Test metric: 0.8581 | Dataset: gs-lf:  62%|██████▏   | 186/300 [05:33<03:20,  1.76s/it]
Train: 0.0965 | Test: 0.1047 | Test metric: 0.8581 | Dataset: gs-lf:  62%|██████▏   | 187/300 [05:33<03:18,  1.76s/it]
Train: 0.0963 | Test: 0.1062 | Test metric: 0.8570 | Dataset: gs-lf:  62%|██████▏   | 187/300 [05:35<03:18,  1.76s/it]
Train: 0.0963 | Test: 0.1062 | Test metric: 0.8570 | Dataset: gs-lf:  63%|██████▎   | 188/300 [05:35<03:16,  1.76s/it]
Train: 0.0964 | Test: 0.1048 | Test metric: 0.8579 | Dataset: gs-lf:  63%|██████▎   | 188/300 [05:37<03:16,  1.76s/it]
Train: 0.0964 | Test: 0.1048 | Test metric: 0.8579 | Dataset: gs-lf:  63%|██████▎   | 189/300 [05:37<03:16,  1.77s/it]
Train: 0.0963 | Test: 0.1037 | Test metric: 0.8577 | Dataset: gs-lf:  63%|██████▎   | 189/300 [05:39<03:16,  1.77s/it]
Train: 0.0963 | Test: 0.1037 | Test metric: 0.8577 | Dataset: gs-lf:  63%|██████▎   | 190/300 [05:39<03:14,  1.77s/it]
Train: 0.0964 | Test: 0.1039 | Test metric: 0.8582 | Dataset: gs-lf:  63%|██████▎   | 190/300 [05:40<03:14,  1.77s/it]
Train: 0.0964 | Test: 0.1039 | Test metric: 0.8582 | Dataset: gs-lf:  64%|██████▎   | 191/300 [05:40<03:11,  1.76s/it]
Train: 0.0966 | Test: 0.1041 | Test metric: 0.8586 | Dataset: gs-lf:  64%|██████▎   | 191/300 [05:42<03:11,  1.76s/it]
Train: 0.0966 | Test: 0.1041 | Test metric: 0.8586 | Dataset: gs-lf:  64%|██████▍   | 192/300 [05:42<03:09,  1.76s/it]
Train: 0.0963 | Test: 0.1079 | Test metric: 0.8586 | Dataset: gs-lf:  64%|██████▍   | 192/300 [05:44<03:09,  1.76s/it]
Train: 0.0963 | Test: 0.1079 | Test metric: 0.8586 | Dataset: gs-lf:  64%|██████▍   | 193/300 [05:44<03:07,  1.76s/it]
Train: 0.0963 | Test: 0.1079 | Test metric: 0.8584 | Dataset: gs-lf:  64%|██████▍   | 193/300 [05:46<03:07,  1.76s/it]
Train: 0.0963 | Test: 0.1079 | Test metric: 0.8584 | Dataset: gs-lf:  65%|██████▍   | 194/300 [05:46<03:06,  1.76s/it]
Train: 0.0963 | Test: 0.1048 | Test metric: 0.8585 | Dataset: gs-lf:  65%|██████▍   | 194/300 [05:47<03:06,  1.76s/it]
Train: 0.0963 | Test: 0.1048 | Test metric: 0.8585 | Dataset: gs-lf:  65%|██████▌   | 195/300 [05:47<03:04,  1.75s/it]
Train: 0.0960 | Test: 0.1093 | Test metric: 0.8586 | Dataset: gs-lf:  65%|██████▌   | 195/300 [05:49<03:04,  1.75s/it]
Train: 0.0960 | Test: 0.1093 | Test metric: 0.8586 | Dataset: gs-lf:  65%|██████▌   | 196/300 [05:49<03:02,  1.75s/it]
Train: 0.0962 | Test: 0.1060 | Test metric: 0.8590 | Dataset: gs-lf:  65%|██████▌   | 196/300 [05:51<03:02,  1.75s/it]
Train: 0.0962 | Test: 0.1060 | Test metric: 0.8590 | Dataset: gs-lf:  66%|██████▌   | 197/300 [05:51<03:00,  1.75s/it]
Train: 0.0961 | Test: 0.1051 | Test metric: 0.8590 | Dataset: gs-lf:  66%|██████▌   | 197/300 [05:53<03:00,  1.75s/it]
Train: 0.0961 | Test: 0.1051 | Test metric: 0.8590 | Dataset: gs-lf:  66%|██████▌   | 198/300 [05:53<02:59,  1.76s/it]
Train: 0.0959 | Test: 0.1065 | Test metric: 0.8596 | Dataset: gs-lf:  66%|██████▌   | 198/300 [05:55<02:59,  1.76s/it]
Train: 0.0959 | Test: 0.1065 | Test metric: 0.8596 | Dataset: gs-lf:  66%|██████▋   | 199/300 [05:55<02:57,  1.75s/it]
Train: 0.0960 | Test: 0.1074 | Test metric: 0.8591 | Dataset: gs-lf:  66%|██████▋   | 199/300 [05:56<02:57,  1.75s/it]
Train: 0.0960 | Test: 0.1074 | Test metric: 0.8591 | Dataset: gs-lf:  67%|██████▋   | 200/300 [05:56<02:55,  1.75s/it]
Train: 0.0959 | Test: 0.1073 | Test metric: 0.8591 | Dataset: gs-lf:  67%|██████▋   | 200/300 [05:58<02:55,  1.75s/it]
Train: 0.0959 | Test: 0.1073 | Test metric: 0.8591 | Dataset: gs-lf:  67%|██████▋   | 201/300 [05:58<02:53,  1.76s/it]
Train: 0.0958 | Test: 0.1063 | Test metric: 0.8588 | Dataset: gs-lf:  67%|██████▋   | 201/300 [06:00<02:53,  1.76s/it]
Train: 0.0958 | Test: 0.1063 | Test metric: 0.8588 | Dataset: gs-lf:  67%|██████▋   | 202/300 [06:00<02:53,  1.77s/it]
Train: 0.0960 | Test: 0.1055 | Test metric: 0.8593 | Dataset: gs-lf:  67%|██████▋   | 202/300 [06:02<02:53,  1.77s/it]
Train: 0.0960 | Test: 0.1055 | Test metric: 0.8593 | Dataset: gs-lf:  68%|██████▊   | 203/300 [06:02<02:51,  1.77s/it]
Train: 0.0959 | Test: 0.1070 | Test metric: 0.8597 | Dataset: gs-lf:  68%|██████▊   | 203/300 [06:03<02:51,  1.77s/it]
Train: 0.0959 | Test: 0.1070 | Test metric: 0.8597 | Dataset: gs-lf:  68%|██████▊   | 204/300 [06:03<02:49,  1.76s/it]
Train: 0.0960 | Test: 0.1053 | Test metric: 0.8599 | Dataset: gs-lf:  68%|██████▊   | 204/300 [06:05<02:49,  1.76s/it]
Train: 0.0960 | Test: 0.1053 | Test metric: 0.8599 | Dataset: gs-lf:  68%|██████▊   | 205/300 [06:05<02:47,  1.76s/it]
