Dataset,Mixture Label,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID,CID
Bushdid,300,12020,10560,8892,7165,7710,61138,8797,25137858,3314,19310,6989,2969,6982,3776,1068,31265,8051,8842,7590,1031,0,7460,7632,14286,12180,176,8030,1060,240,8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,301,8918,7460,10560,10821,14286,19310,31276,240,15380,10890,8048,7344,18827,14896,637511,3314,7710,62336,7799,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,302,8918,7460,10560,10821,14286,19310,31276,240,15380,10890,8048,7344,18827,14896,637511,8186,11509,8103,6549,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,303,11002,3776,10976,7762,22386,11552,3314,2758,7685,7799,7519,180,31244,6544,31276,6561,5281168,12180,6549,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,304,11002,3776,10976,7762,22386,11552,3314,2758,7685,7799,62433,7848,6736,18827,7410,12020,6501,1068,264,6982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,305,61138,18827,997,7150,11002,2969,5283349,10430,14286,10882,264,177,5281168,10890,4133,22311,8025,8091,5634,7363,5373603,25137858,31249,61016,16666,1060,62444,6654,460,7991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,306,7059,19789253,8918,12180,14896,22386,2879,31272,798,637511,12178,31244,22201,454,15380,0,6982,6590,3314,7749,8797,8130,7590,7848,7762,1140,8103,2758,12348,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,307,261,5634,78605,10560,12178,12180,10821,7600,6054,6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,308,8118,8103,22386,7966,7363,11124,62465,10722,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,309,261,180,24915,15380,19789253,454,14896,8103,8048,62444,12473,1146,12367,264,18827,62433,12232,22386,5634,7519,14100,460,12020,12348,78605,7731,8130,6448,10560,62465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,310,261,180,24915,15380,19789253,454,14896,8103,8048,62444,12473,1146,12367,264,18827,62433,12232,22386,5634,7519,7685,61138,7749,6736,5283349,7460,22201,2758,6654,637511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,311,11509,176,18827,0,6544,7731,12741,7460,11002,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,312,11509,176,18827,0,6544,7731,8918,61016,22386,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,313,7410,7363,0,3776,7966,1031,7714,66328,31265,5281168,7848,261,7590,2879,6448,8892,0,1060,7762,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,314,7410,7363,0,3776,7966,1031,7714,66328,31265,5281168,19789253,31276,5634,62444,78605,7600,0,6654,14896,5283349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,315,11124,12180,12178,8091,66328,180,7685,6549,8048,5373603,240,0,14286,12232,12348,7059,177,0,8892,6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,316,2969,7848,3776,3314,22386,7731,18827,7966,7762,997,326,1140,7363,62433,62465,10882,10722,7799,62336,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,317,10560,3314,2758,1068,11509,16666,0,6590,10890,14896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,318,12741,176,11552,7590,7762,6448,22201,261,7991,637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,319,240,7966,1060,62336,1068,14896,31244,997,78605,6982,16666,5634,19789253,7731,22386,12232,5281168,62465,8118,22873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,320,240,7966,1060,62336,1068,14896,31244,997,78605,6982,16666,5634,19789253,7731,22386,6184,31276,2758,8635,12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,321,7519,12178,6989,11124,8148,5281515,8103,7059,15380,454,5283349,6501,6561,4133,61016,7583,31249,10722,14100,8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,322,7519,12178,6989,11124,8148,7710,10882,177,7363,0,6549,14286,2758,997,19310,1140,6184,8130,8918,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,323,997,10821,798,31276,7710,5281168,7600,7460,78605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,324,997,10821,798,6501,31272,22386,12180,6736,7749,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,325,8025,31272,6982,8148,7749,6561,12473,3314,11002,8797,8842,3776,637511,11552,0,62444,19310,5283349,261,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,326,8025,31272,6982,8148,7749,6561,12473,3314,11002,8797,8842,3776,637511,11552,0,62444,19310,5283349,261,12348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,327,11552,10560,6184,997,8048,1060,61016,10890,180,66328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,328,11552,10560,6184,997,8048,1060,61016,10890,180,7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,329,8025,10976,997,31244,7150,22386,24915,31249,7848,10722,78605,7714,7460,7165,176,7410,8051,6549,5281168,10882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,330,8025,10976,997,31244,7150,22386,24915,31249,7848,10722,78605,7714,7460,7165,176,7410,8051,6549,5281168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,331,8048,22201,7059,24915,1140,2969,12180,7583,31265,6184,637511,22873,14896,454,177,25137858,8051,7150,261,8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,332,8048,22201,7059,24915,1140,2969,12180,7583,31265,6184,637511,22873,14896,454,177,22386,1068,62336,6549,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,333,264,22386,0,180,7344,8048,0,8025,7519,16666,12348,7059,6736,4133,454,31272,8030,10821,261,6448,62433,1140,8842,5634,7460,24915,637566,22311,3776,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,334,8148,10722,8892,10560,1068,5283349,10890,7710,7731,11002,1146,8918,7583,6654,31249,22201,25137858,7150,7762,11124,15380,8103,6501,61138,240,12473,11509,19789253,5281515,18827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,335,6561,798,6654,22873,19789253,12741,637511,31244,0,8025,22311,6982,11552,7991,18827,3314,5283349,7632,6448,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,336,6561,798,6654,22873,19789253,12741,637511,31244,0,8025,6184,10430,7966,10976,7363,6736,8842,1068,0,12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,337,31272,12473,8103,0,6501,6054,3776,637566,7344,6561,7363,7519,8797,8091,10821,240,62336,2758,11002,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,338,31272,12473,8103,0,6501,12020,7991,6184,11509,997,176,2879,6549,2969,31249,7059,8635,1031,62433,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,339,7519,10976,18827,7966,6544,7600,1068,8025,7460,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,340,7519,10976,18827,7966,6544,7600,1068,8025,7460,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,341,8148,12473,177,3314,62465,637511,8186,1060,18827,7363,460,62433,0,8797,62444,14896,264,11509,7590,1140,10722,6184,6501,6982,12741,4133,62336,7150,6654,7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,342,8148,12473,177,3314,62465,637511,8186,1060,18827,7363,460,62433,0,8797,62444,14896,264,11509,7590,1140,10722,6184,6501,6982,12741,4133,62336,7150,6654,66328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,343,177,7632,7848,460,22386,16666,8130,5634,6654,7410,12232,7966,31272,6054,11552,11002,8797,7150,8025,61016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,344,177,7632,7848,460,22386,16666,8130,5634,6654,7410,12232,7966,31272,6054,11552,11002,8797,7150,8025,10976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,345,6590,62465,7344,10976,0,12232,15380,22311,7590,31265,0,7410,18827,1060,7991,7762,10890,8030,31249,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,346,6590,62465,7344,10976,0,6184,2879,1140,62444,637566,5281168,240,8051,7966,3776,31276,62336,14286,7460,25137858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,347,22311,176,1031,8918,7150,22873,454,8130,180,7590,7848,7410,19789253,62465,5283349,0,7519,8103,5634,6544,3776,6184,12473,1140,8051,2758,31244,8842,7799,7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,348,22311,176,1031,8918,7150,22873,454,8130,180,7590,14100,1146,637566,6549,997,10821,31265,11552,7632,8030,8091,2879,7762,62433,7714,66328,6989,8892,10882,10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,349,22201,8635,0,5283349,7150,8103,180,66328,7966,6184,6736,6448,637511,240,10890,5634,31249,5373603,8030,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,350,6989,0,7600,10976,7344,6982,8892,22873,8025,11552,12741,7710,8048,1031,6590,6544,7731,2758,12473,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,351,14286,14100,12232,8048,7848,11002,5281515,12367,12178,10882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,352,14286,14100,12232,8048,7848,11002,5281515,12367,12178,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,353,7799,6561,16666,7966,5634,7731,22873,6184,7632,14286,22311,6448,62444,7344,6654,5283349,798,261,7710,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,354,7799,6561,16666,7966,5634,7731,22873,6184,7632,14286,22311,6448,62444,7344,6654,5283349,798,261,7710,12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,355,12473,31244,25137858,11124,8025,5283349,6501,10890,997,2879,240,31265,22873,7731,637511,6989,12180,637566,1060,7710,10882,8091,66328,8842,6561,8030,180,12020,16666,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,356,12473,31244,25137858,11124,8025,5283349,6501,10890,997,2879,240,31265,22873,7731,637511,6989,12180,637566,1060,7710,10882,8091,66328,8842,6561,8030,180,12020,16666,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,357,261,12180,12473,22386,31265,8186,16666,6590,31272,24915,8918,8030,11002,6654,326,6989,7165,7799,2969,61138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,358,261,12180,12473,22386,31265,8186,16666,6590,31272,24915,22873,7710,7991,22311,5281515,460,7731,11509,180,8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,359,19789253,22311,10821,7150,10560,7165,19310,6544,11552,16666,1068,62465,24915,5281168,2879,1140,6054,0,14286,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,360,19789253,22311,10821,7150,10560,7165,19310,6544,11552,16666,1068,62465,24915,5281168,2879,1140,6054,0,14286,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,361,7059,7848,8918,2969,31276,62465,454,11509,6989,24915,7685,8051,31265,7799,16666,2758,0,6590,66328,31272,14100,7714,7410,10722,8148,7762,12473,31244,8186,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,362,7059,7848,8918,2969,31276,62465,454,11509,6989,24915,264,7731,12020,5634,12367,0,10430,12348,7600,798,7991,176,637566,2879,6184,19789253,180,261,8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,363,997,261,8186,7762,8892,7344,15380,0,7966,6590,5281168,5283349,66328,460,7731,2969,11552,31265,18827,62433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,364,997,261,8186,7762,8892,8130,22386,637566,12367,7150,3776,454,7519,22873,19789253,6989,10976,24915,4133,5634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,365,10890,7590,62336,10430,12473,6501,10722,66328,4133,7519,6054,22873,12367,8148,5281515,8051,1060,8635,14896,7731,2758,176,61016,8186,31265,11552,7762,6654,8797,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,366,10890,7590,62336,10430,12473,6501,10722,66328,4133,7519,6054,22873,12367,8148,5281515,8051,1060,8635,14896,7731,16666,6448,6561,8892,7165,31244,12741,8025,1068,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,367,19789253,31244,19310,637511,1146,22201,2969,5281168,66328,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,368,19789253,31244,19310,637511,1146,22201,7632,18827,22386,10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,369,62444,11552,8148,8118,15380,6654,6549,6989,4133,264,10882,1060,997,16666,22311,6448,261,8030,7685,7991,3314,177,6054,78605,22873,6736,12180,8186,14896,62336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,370,12741,5373603,10821,7059,7710,7799,7150,31249,62465,7966,1031,19310,7749,326,31244,0,798,8051,5283349,11124,8130,22386,6544,5281515,6501,637566,8091,8048,7363,7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,371,0,6448,7749,31249,4133,8048,12473,3314,78605,62433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,372,0,6448,7749,31249,4133,8048,12473,3314,78605,6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,373,8130,5373603,0,2969,8148,2879,7762,8186,6654,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,374,8130,5373603,0,6448,11124,22386,78605,10976,61138,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,375,997,2758,62336,7731,7165,1146,5634,7632,1140,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,376,997,2758,62336,7731,7165,1146,11552,11509,22386,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,377,10560,177,2969,3314,264,2879,7165,1060,31249,8025,798,8118,8797,176,0,7714,0,19789253,12741,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,378,10560,177,2969,3314,264,2879,7165,1060,31249,8025,22873,8091,6501,6054,180,22386,18827,240,62444,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,379,31272,7731,8025,1031,6501,8918,454,12473,1140,6736,240,177,7583,798,18827,62433,7799,8635,7363,5634,7410,12178,8130,7848,11124,8797,24915,8118,10821,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,380,31272,7731,8025,1031,6501,8918,454,12473,1140,6736,240,177,7583,798,18827,62433,7799,8635,7363,5634,16666,5281515,7991,62336,8048,19789253,10976,25137858,8030,11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,381,11552,326,12367,22311,62433,8797,24915,61016,14896,62444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,382,11552,326,12367,22311,62433,8797,24915,61016,14896,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,383,6549,326,2969,11002,7966,14286,180,16666,637511,7714,8030,11552,6544,12180,12232,7762,7685,7710,2758,61016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,384,6549,326,2969,11002,7966,14286,180,16666,637511,7714,8030,11552,6544,12180,12232,12020,12367,10882,4133,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,385,240,6054,31265,7714,5283349,12741,8025,6561,7848,637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,386,240,6054,31265,7714,5283349,12741,1060,11552,22386,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,387,240,7059,10890,8030,10430,8148,14100,8892,8118,6054,2758,7344,6989,19310,12473,0,637566,18827,62444,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,388,7583,2969,454,10722,11509,7410,6736,180,7632,19789253,8048,10976,1060,7710,997,12178,31276,7966,326,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,389,6549,12232,0,10722,12178,14286,24915,261,7991,7762,3314,31244,637566,5281168,7059,264,0,6989,798,78605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,390,11002,62444,22201,7714,1140,12741,0,177,22386,10821,10882,1060,8048,5634,6054,7150,61016,6501,10976,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,391,6590,637511,10890,3776,8025,176,31249,7799,7519,8103,10430,10882,0,8118,12741,454,61138,6501,2879,31272,62336,12180,8130,14100,0,31276,12178,7685,6054,78605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,392,6590,637511,10890,3776,8025,176,31249,7799,7519,8103,10430,10882,0,8118,12741,454,61138,6501,2879,31272,62336,12180,8130,14100,0,31276,12178,7685,6054,5634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,393,10430,22873,7731,11002,62336,5281168,0,8635,31249,7991,24915,31276,25137858,62465,1068,8918,7600,3776,78605,61138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,394,10430,22873,7731,11002,62336,798,7710,62433,12367,12232,19310,22386,10890,177,460,7583,264,12180,10821,7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,395,11552,14896,7150,31244,176,15380,7460,8130,7685,10560,16666,8048,12473,637566,12348,2879,8030,2758,19789253,22386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bushdid,396,11552,14896,7150,31244,176,10722,454,6054,10976,7059,62444,10430,78605,31272,1068,5373603,7848,177,8025,61138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
